,To work (min),From work (min)
2017-07-10 05:19:02.821,35.6833333333,38.0833333333
2017-07-10 05:24:04.449,35.7833333333,38.2833333333
2017-07-10 05:29:06.184,36.0333333333,38.0
2017-07-10 05:34:08.047,36.4166666667,37.7833333333
2017-07-10 05:39:09.734,36.6333333333,37.9333333333
2017-07-10 05:44:11.525,36.7666666667,38.0333333333
2017-07-10 05:49:13.496,37.4166666667,38.2
2017-07-10 05:54:15.251,37.5166666667,37.8833333333
2017-07-10 05:59:17.034,37.45,37.8
2017-07-10 06:04:18.689,37.3166666667,37.85
2017-07-10 06:09:20.319,37.3666666667,37.8833333333
2017-07-10 06:14:22.065,37.9166666667,38.15
2017-07-10 06:19:23.867,39.4,38.1833333333
2017-07-10 06:24:25.594,41.1666666667,38.1833333333
2017-07-10 06:29:27.293,43.4166666667,38.2333333333
2017-07-10 06:34:28.744,43.2166666667,38.0666666667
2017-07-10 06:39:30.302,41.9333333333,38.0
2017-07-10 06:44:31.910,41.3166666667,37.6
2017-07-10 06:49:33.623,41.7833333333,37.5166666667
2017-07-10 06:54:35.306,42.8,37.2333333333
2017-07-10 06:59:36.824,44.25,37.1333333333
2017-07-10 07:04:38.583,44.4833333333,37.3
2017-07-10 07:09:40.274,43.2166666667,37.4333333333
2017-07-10 07:14:42.023,42.35,37.2333333333
2017-07-10 07:19:43.607,42.1666666667,37.5166666667
2017-07-10 07:24:45.701,42.5833333333,37.5666666667
2017-07-10 07:29:47.419,42.1666666667,37.9166666667
2017-07-10 07:34:49.169,41.75,38.1166666667
2017-07-10 07:39:50.710,41.25,38.25
2017-07-10 07:44:52.360,40.9,38.2333333333
2017-07-10 07:49:53.932,40.4833333333,37.9166666667
2017-07-10 07:54:55.678,40.1166666667,38.25
2017-07-10 07:59:57.670,39.1666666667,38.35
2017-07-10 08:04:59.282,38.85,38.1833333333
2017-07-10 08:10:00.982,38.3166666667,37.9666666667
2017-07-10 08:15:02.511,38.0833333333,37.8666666667
2017-07-10 08:20:04.508,38.1333333333,38.0333333333
2017-07-10 08:25:06.454,37.6333333333,38.1
2017-07-10 08:30:08.275,37.3166666667,38.2833333333
2017-07-10 08:35:09.999,37.5833333333,38.3166666667
2017-07-10 08:40:12.481,38.1333333333,38.55
2017-07-10 08:45:14.713,38.2833333333,38.4666666667
2017-07-10 08:50:16.404,37.6333333333,38.5333333333
2017-07-10 08:55:17.992,37.45,38.8833333333
2017-07-10 09:00:19.962,37.3833333333,38.8333333333
2017-07-10 09:05:22.239,37.4666666667,38.55
2017-07-10 09:10:23.929,37.8333333333,38.5333333333
2017-07-10 09:15:25.756,37.4333333333,38.65
2017-07-10 09:20:27.725,37.7,38.8666666667
2017-07-10 09:25:29.788,37.7,38.6333333333
2017-07-10 09:30:31.725,37.9333333333,38.6166666667
2017-07-10 09:35:33.569,37.1,39.4
2017-07-10 09:40:35.208,37.7666666667,39.3333333333
2017-07-10 09:45:37.151,37.6166666667,39.1
2017-07-10 09:50:39.308,37.4833333333,38.9333333333
2017-07-10 09:55:41.456,37.6333333333,38.8666666667
2017-07-10 10:00:43.667,38.2333333333,39.25
2017-07-10 10:05:45.742,38.65,39.6833333333
2017-07-10 10:10:47.848,39.3666666667,39.6833333333
2017-07-10 10:15:49.656,39.3333333333,39.95
2017-07-10 10:20:51.850,39.95,39.9833333333
2017-07-10 10:25:53.901,40.5666666667,40.15
2017-07-10 10:30:55.489,40.3833333333,40.5166666667
2017-07-10 10:35:57.377,40.7833333333,40.2166666667
2017-07-10 10:40:59.109,40.55,40.4166666667
2017-07-10 10:46:00.851,40.75,40.2833333333
2017-07-10 10:51:02.516,40.2333333333,40.0333333333
2017-07-10 10:56:05.051,39.4666666667,39.6333333333
2017-07-10 11:01:07.486,39.7166666667,39.6833333333
2017-07-10 11:06:09.816,39.9333333333,39.9
2017-07-10 11:11:12.075,39.9666666667,39.85
2017-07-10 11:16:14.343,40.1333333333,39.8666666667
2017-07-10 11:21:16.704,39.0666666667,39.9
2017-07-10 11:26:18.547,39.4833333333,40.0333333333
2017-07-10 11:31:21.952,39.9,39.6166666667
2017-07-10 11:36:24.175,38.8333333333,39.8
2017-07-10 11:41:26.727,38.75,40.0166666667
2017-07-10 11:46:28.809,39.15,39.9333333333
2017-07-10 11:51:31.191,40.05,39.7166666667
2017-07-10 11:56:33.615,39.5666666667,39.9333333333
2017-07-10 12:01:35.721,38.95,39.6666666667
2017-07-10 12:06:37.997,39.1333333333,39.5833333333
2017-07-10 12:11:40.322,39.4333333333,39.6
2017-07-10 12:16:42.691,39.9666666667,39.8333333333
2017-07-10 12:21:44.715,39.8333333333,40.25
2017-07-10 12:26:46.675,39.3166666667,40.3
2017-07-10 12:31:49.519,39.6833333333,40.0333333333
2017-07-10 12:36:51.849,39.9666666667,40.0833333333
2017-07-10 12:41:54.684,39.0,39.6
2017-07-10 12:46:57.015,38.4833333333,39.6
2017-07-10 12:51:59.628,38.3333333333,39.2833333333
2017-07-10 12:57:01.841,38.4,38.95
2017-07-10 13:02:04.960,38.45,39.1166666667
2017-07-10 13:07:06.618,38.9666666667,39.4833333333
2017-07-10 13:12:08.915,38.75,39.65
2017-07-10 13:17:11.671,39.6333333333,39.9
2017-07-10 13:22:14.123,39.5166666667,39.8833333333
2017-07-10 13:27:16.421,38.9666666667,39.7833333333
2017-07-10 13:32:18.896,39.2,39.4
2017-07-10 13:37:21.090,38.9833333333,39.3
2017-07-10 13:42:22.974,39.1333333333,39.35
2017-07-10 13:47:25.489,39.4666666667,39.5
2017-07-10 13:52:27.513,38.5333333333,39.2833333333
2017-07-10 13:57:29.959,38.6166666667,38.9166666667
2017-07-10 14:02:31.965,38.9,38.8666666667
2017-07-10 14:07:35.126,39.25,39.3166666667
2017-07-10 14:12:36.820,39.2,39.65
2017-07-10 14:17:38.898,38.9333333333,40.0666666667
2017-07-10 14:22:40.797,39.4333333333,39.7
2017-07-10 14:27:43.194,39.45,39.7
2017-07-10 14:32:44.948,39.35,39.8166666667
2017-07-10 14:37:47.903,39.8166666667,39.5833333333
2017-07-10 14:42:49.894,39.9333333333,39.9666666667
2017-07-10 14:47:51.867,40.1,40.8166666667
2017-07-10 14:52:54.175,39.55,40.3833333333
2017-07-10 14:57:56.574,39.2166666667,39.7833333333
2017-07-10 15:02:59.235,38.6166666667,39.3
2017-07-10 15:08:01.482,38.8166666667,39.5833333333
2017-07-10 15:13:03.786,39.1333333333,39.9666666667
2017-07-10 15:18:06.050,39.35,39.7333333333
2017-07-10 15:23:08.969,39.1,39.9166666667
2017-07-10 15:28:11.323,38.9166666667,39.9666666667
2017-07-10 15:33:13.718,38.7166666667,40.0166666667
2017-07-10 15:38:16.502,39.1833333333,39.8833333333
2017-07-10 15:43:18.317,39.05,39.65
2017-07-10 15:48:20.544,38.6166666667,40.0833333333
2017-07-10 15:53:23.500,38.9833333333,40.35
2017-07-10 15:58:26.117,38.6,40.3666666667
2017-07-10 16:03:28.273,39.15,40.6
2017-07-10 16:08:29.977,38.5166666667,40.9
2017-07-10 16:13:32.352,38.1833333333,41.8833333333
2017-07-10 16:18:34.157,38.0666666667,41.6666666667
2017-07-10 16:23:35.835,38.6833333333,42.3
2017-07-10 16:28:38.430,38.3,42.6166666667
2017-07-10 16:33:40.544,38.0166666667,42.5833333333
2017-07-10 16:38:42.278,37.9333333333,43.45
2017-07-10 16:43:44.804,38.7166666667,43.85
2017-07-10 16:48:47.011,38.6166666667,44.3166666667
2017-07-10 16:53:49.362,38.2833333333,44.4
2017-07-10 16:58:51.830,37.45,44.7666666667
2017-07-10 17:03:53.782,37.5666666667,44.9833333333
2017-07-10 17:08:55.974,38.8166666667,44.4
2017-07-10 17:13:58.736,37.7666666667,44.7666666667
2017-07-10 17:19:00.422,37.7333333333,44.0
2017-07-10 17:24:02.337,37.6666666667,43.2666666667
2017-07-10 17:29:04.423,37.3333333333,42.9666666667
2017-07-10 17:34:06.640,37.2666666667,42.25
2017-07-10 17:39:08.669,37.2833333333,41.7833333333
2017-07-10 17:44:11.000,36.8833333333,40.9666666667
2017-07-10 17:49:12.982,37.1833333333,40.6166666667
2017-07-10 17:54:15.043,36.9833333333,40.0333333333
2017-07-10 17:59:16.962,37.2333333333,39.0333333333
2017-07-10 18:04:19.629,37.3166666667,38.3833333333
2017-07-10 18:09:21.324,37.0666666667,38.1333333333
2017-07-10 18:14:23.522,37.2666666667,37.9833333333
2017-07-10 18:19:25.931,37.45,38.05
2017-07-10 18:24:27.571,37.0833333333,37.8666666667
2017-07-10 18:29:30.126,37.45,37.5166666667
2017-07-10 18:34:32.330,36.8166666667,37.5666666667
2017-07-10 18:39:34.091,37.2666666667,37.8333333333
2017-07-10 18:44:35.965,36.4166666667,37.9166666667
2017-07-10 18:49:38.413,36.15,37.8
2017-07-10 18:54:40.490,36.2833333333,37.95
2017-07-10 18:59:42.368,36.6,37.9333333333
2017-07-10 19:04:44.347,37.15,38.2666666667
2017-07-10 19:09:47.063,36.9166666667,38.4
2017-07-10 19:14:48.958,37.4833333333,38.25
2017-07-10 19:19:50.932,37.1166666667,38.4333333333
2017-07-10 19:24:52.785,37.1666666667,37.95
2017-07-10 19:29:54.466,36.9,38.05
2017-07-10 19:34:56.383,36.6833333333,37.7833333333
2017-07-10 19:39:58.760,36.5,37.9333333333
2017-07-10 19:45:01.582,37.4666666667,37.7666666667
2017-07-10 19:50:04.472,36.9833333333,37.7333333333
2017-07-10 19:55:06.343,36.9833333333,37.7666666667
2017-07-10 20:00:08.253,37.1833333333,37.8333333333
2017-07-10 20:05:10.797,37.0666666667,37.7833333333
2017-07-10 20:10:13.203,37.0333333333,37.7333333333
2017-07-10 20:15:15.246,36.85,37.9
2017-07-10 20:20:18.150,37.2,38.3666666667
2017-07-10 20:25:20.016,36.7666666667,38.0333333333
2017-07-10 20:30:21.734,36.7666666667,37.8833333333
2017-07-10 20:35:23.740,36.95,37.85
2017-07-10 20:40:25.594,36.6333333333,37.8
2017-07-10 20:45:28.669,36.6833333333,37.8
2017-07-10 20:50:30.336,36.45,37.55
2017-07-10 20:55:32.491,36.4166666667,37.5833333333
2017-07-10 21:00:34.141,36.65,37.6833333333
2017-07-10 21:05:35.949,36.65,37.7333333333
2017-07-10 21:10:38.192,36.5833333333,37.7
2017-07-10 21:15:39.906,36.5666666667,37.4833333333
2017-07-10 21:20:41.660,36.5166666667,37.5333333333
2017-07-10 21:25:43.477,36.5666666667,37.7833333333
2017-07-10 21:30:45.583,36.4166666667,37.7166666667
2017-07-10 21:35:47.328,36.65,37.75
2017-07-10 21:40:49.148,36.4666666667,37.8666666667
2017-07-10 21:45:51.000,36.4,38.0166666667
2017-07-10 21:50:52.928,36.1333333333,38.05
2017-07-10 21:55:54.956,36.0,37.85
2017-07-10 22:00:56.701,36.0166666667,37.9166666667
2017-07-10 22:05:58.454,36.3,38.0
2017-07-10 22:11:00.478,36.1833333333,37.9666666667
2017-07-10 22:16:02.654,36.2,37.7166666667
2017-07-10 22:21:04.397,36.4166666667,37.7333333333
2017-07-10 22:26:06.131,36.8166666667,37.7333333333
2017-07-10 22:31:07.783,36.9333333333,38.3166666667
2017-07-10 22:36:09.509,36.9333333333,38.1166666667
2017-07-10 22:41:11.397,36.6666666667,37.9833333333
2017-07-10 22:46:13.277,36.7333333333,37.85
2017-07-10 22:51:15.497,36.6333333333,37.6333333333
2017-07-10 22:56:17.172,36.75,37.8333333333
2017-07-10 23:01:19.159,36.7166666667,37.9
2017-07-10 23:06:20.931,36.4666666667,37.7333333333
2017-07-10 23:11:22.648,36.3666666667,37.9166666667
2017-07-10 23:16:24.633,36.1,38.1
2017-07-10 23:21:26.447,36.0666666667,38.2166666667
2017-07-10 23:26:28.395,35.8666666667,38.05
2017-07-10 23:31:30.186,36.0166666667,37.95
2017-07-10 23:36:31.795,36.2166666667,37.95
2017-07-10 23:41:33.678,36.3166666667,37.8833333333
2017-07-10 23:46:35.624,36.3833333333,37.9333333333
2017-07-10 23:51:37.573,36.3333333333,37.9833333333
2017-07-10 23:56:39.441,36.5333333333,37.9166666667
